date,state_id,sales
2011-12-05,WI,7632.0
2011-12-06,CA,11773.0
2011-12-06,TX,8357.0
2011-12-06,WI,7137.0
2011-12-07,CA,11594.0
2011-12-07,TX,7850.0
2011-12-07,WI,6009.0
2011-12-08,CA,12133.0
2011-12-08,TX,6701.0
2011-12-08,WI,7513.0
2011-12-09,CA,12985.0
2011-12-09,TX,8401.0
2011-12-09,WI,8052.0
2011-12-10,CA,16330.0
2011-12-10,TX,9205.0
2011-12-10,WI,9251.0
2011-12-11,CA,15956.0
2011-12-11,TX,11283.0
2011-12-11,WI,8504.0
2011-12-12,CA,12691.0
2011-12-12,TX,9194.0
2011-12-12,WI,7266.0
2011-12-13,CA,11733.0
2011-12-13,TX,8881.0
2011-12-13,WI,6299.0
2011-12-14,CA,10962.0
2011-12-14,TX,8557.0
2011-12-14,WI,7275.0
2011-12-15,CA,12215.0
2011-12-15,TX,9558.0
2011-12-15,WI,7871.0
2011-12-16,CA,12697.0
2011-12-16,TX,8521.0
2011-12-16,WI,7667.0
2011-12-17,CA,15522.0
2011-12-17,TX,9998.0
2011-12-17,WI,8639.0
2011-12-18,CA,15434.0
2011-12-18,TX,9351.0
2011-12-18,WI,7302.0
2011-12-19,CA,12610.0
2011-12-19,TX,8011.0
2011-12-19,WI,6447.0
2011-12-20,CA,12023.0
2011-12-20,TX,7657.0
2011-12-20,WI,6582.0
2011-12-21,CA,12182.0
2011-12-21,TX,8174.0
2011-12-21,WI,6306.0
2011-12-22,CA,12706.0
2011-12-22,TX,8596.0
2011-12-22,WI,6880.0
2011-12-23,CA,15765.0
2011-12-23,TX,10177.0
2011-12-23,WI,8704.0
2011-12-24,CA,12557.0
2011-12-24,TX,9803.0
2011-12-24,WI,7598.0
2011-12-25,CA,8.0
2011-12-25,TX,2.0
2011-12-25,WI,3.0
2011-12-26,CA,12390.0
2011-12-26,TX,9044.0
2011-12-26,WI,6598.0
2011-12-27,CA,11775.0
2011-12-27,TX,7274.0
2011-12-27,WI,5602.0
2011-12-28,CA,11737.0
2011-12-28,TX,7294.0
2011-12-28,WI,5760.0
2011-12-29,CA,11761.0
2011-12-29,TX,7139.0
2011-12-29,WI,5641.0
2011-12-30,CA,15763.0
2011-12-30,TX,9371.0
2011-12-30,WI,8518.0
2011-12-31,CA,14365.0
2011-12-31,TX,10491.0
2011-12-31,WI,8895.0
2012-01-01,CA,10218.0
2012-01-01,TX,7224.0
2012-01-01,WI,4365.0
2012-01-02,CA,15152.0
2012-01-02,TX,9307.0
2012-01-02,WI,8594.0
2012-01-03,CA,12740.0
2012-01-03,TX,8345.0
2012-01-03,WI,7666.0
2012-01-04,CA,11512.0
2012-01-04,TX,7530.0
2012-01-04,WI,6779.0
2012-01-05,CA,12283.0
2012-01-05,TX,8558.0
2012-01-05,WI,7658.0
2012-01-06,CA,12809.0
2012-01-06,TX,9197.0
2012-01-06,WI,8399.0
2012-01-07,CA,16634.0
2012-01-07,TX,11191.0
2012-01-07,WI,9318.0
2012-01-08,CA,17261.0
2012-01-08,TX,10981.0
2012-01-08,WI,8480.0
2012-01-09,CA,13418.0
2012-01-09,TX,7173.0
2012-01-09,WI,7615.0
2012-01-10,CA,12192.0
2012-01-10,TX,7940.0
2012-01-10,WI,6508.0
2012-01-11,CA,11470.0
2012-01-11,TX,8551.0
2012-01-11,WI,9023.0
2012-01-12,CA,10549.0
2012-01-12,TX,7901.0
2012-01-12,WI,6265.0
2012-01-13,CA,13098.0
2012-01-13,TX,9508.0
2012-01-13,WI,6857.0
2012-01-14,CA,15748.0
2012-01-14,TX,10482.0
2012-01-14,WI,10585.0
2012-01-15,CA,15729.0
2012-01-15,TX,11336.0
2012-01-15,WI,9394.0
2012-01-16,CA,14013.0
2012-01-16,TX,9018.0
2012-01-16,WI,7517.0
2012-01-17,CA,10525.0
2012-01-17,TX,6925.0
2012-01-17,WI,4737.0
2012-01-18,CA,11172.0
2012-01-18,TX,7249.0
2012-01-18,WI,6927.0
2012-01-19,CA,10689.0
2012-01-19,TX,7069.0
2012-01-19,WI,6276.0
2012-01-20,CA,12202.0
2012-01-20,TX,8441.0
2012-01-20,WI,6561.0
2012-01-21,CA,18418.0
2012-01-21,TX,10606.0
2012-01-21,WI,9554.0
2012-01-22,CA,14539.0
2012-01-22,TX,10434.0
2012-01-22,WI,7614.0
2012-01-23,CA,11365.0
2012-01-23,TX,7619.0
2012-01-23,WI,5718.0
2012-01-24,CA,11109.0
2012-01-24,TX,6593.0
2012-01-24,WI,5847.0
2012-01-25,CA,10622.0
2012-01-25,TX,6163.0
2012-01-25,WI,5623.0
2012-01-26,CA,10471.0
2012-01-26,TX,6757.0
2012-01-26,WI,6009.0
2012-01-27,CA,12353.0
2012-01-27,TX,7920.0
2012-01-27,WI,6926.0
2012-01-28,CA,15406.0
2012-01-28,TX,10189.0
2012-01-28,WI,8767.0
2012-01-29,CA,16101.0
2012-01-29,TX,10428.0
2012-01-29,WI,7048.0
2012-01-30,CA,11745.0
2012-01-30,TX,7645.0
2012-01-30,WI,5798.0
2012-01-31,CA,11836.0
2012-01-31,TX,7136.0
2012-01-31,WI,6152.0
2012-02-01,CA,12931.0
2012-02-01,TX,9481.0
2012-02-01,WI,7439.0
2012-02-02,CA,12804.0
2012-02-02,TX,7708.0
2012-02-02,WI,8103.0
2012-02-03,CA,15263.0
2012-02-03,TX,9950.0
2012-02-03,WI,9891.0
2012-02-04,CA,20129.0
2012-02-04,TX,12224.0
2012-02-04,WI,10676.0
2012-02-05,CA,17149.0
2012-02-05,TX,13255.0
2012-02-05,WI,9671.0
2012-02-06,CA,13798.0
2012-02-06,TX,9108.0
2012-02-06,WI,7775.0
2012-02-07,CA,12785.0
2012-02-07,TX,8889.0
2012-02-07,WI,6434.0
2012-02-08,CA,12568.0
2012-02-08,TX,8174.0
2012-02-08,WI,7837.0
2012-02-09,CA,12783.0
2012-02-09,TX,8329.0
2012-02-09,WI,8815.0
2012-02-10,CA,14425.0
2012-02-10,TX,8128.0
2012-02-10,WI,7310.0
2012-02-11,CA,19661.0
2012-02-11,TX,11675.0
2012-02-11,WI,10421.0
2012-02-12,CA,18559.0
2012-02-12,TX,12585.0
2012-02-12,WI,10760.0
2012-02-13,CA,13954.0
2012-02-13,TX,10394.0
2012-02-13,WI,7327.0
2012-02-14,CA,10417.0
2012-02-14,TX,8084.0
2012-02-14,WI,6599.0
2012-02-15,CA,10994.0
2012-02-15,TX,8240.0
2012-02-15,WI,7644.0
2012-02-16,CA,10984.0
2012-02-16,TX,7754.0
2012-02-16,WI,6457.0
2012-02-17,CA,12922.0
2012-02-17,TX,7653.0
2012-02-17,WI,7029.0
2012-02-18,CA,16872.0
2012-02-18,TX,10383.0
2012-02-18,WI,9367.0
2012-02-19,CA,16159.0
2012-02-19,TX,11747.0
2012-02-19,WI,8432.0
2012-02-20,CA,15012.0
2012-02-20,TX,8907.0
2012-02-20,WI,6299.0
2012-02-21,CA,11695.0
2012-02-21,TX,7529.0
2012-02-21,WI,5966.0
2012-02-22,CA,10847.0
2012-02-22,TX,7091.0
2012-02-22,WI,6177.0
2012-02-23,CA,11506.0
2012-02-23,TX,7423.0
2012-02-23,WI,6282.0
2012-02-24,CA,13707.0
2012-02-24,TX,7914.0
2012-02-24,WI,6249.0
2012-02-25,CA,16555.0
2012-02-25,TX,9801.0
2012-02-25,WI,9413.0
2012-02-26,CA,16642.0
2012-02-26,TX,11486.0
2012-02-26,WI,8153.0
2012-02-27,CA,12306.0
2012-02-27,TX,8578.0
2012-02-27,WI,6386.0
2012-02-28,CA,10826.0
2012-02-28,TX,7474.0
2012-02-28,WI,6059.0
2012-02-29,CA,11237.0
2012-02-29,TX,7570.0
2012-02-29,WI,5995.0
2012-03-01,CA,13345.0
2012-03-01,TX,9398.0
2012-03-01,WI,7489.0
2012-03-02,CA,15070.0
2012-03-02,TX,9186.0
2012-03-02,WI,8287.0
2012-03-03,CA,18599.0
2012-03-03,TX,11479.0
2012-03-03,WI,11241.0
2012-03-04,CA,19659.0
2012-03-04,TX,11556.0
2012-03-04,WI,9110.0
2012-03-05,CA,14495.0
2012-03-05,TX,10091.0
2012-03-05,WI,8117.0
2012-03-06,CA,13714.0
2012-03-06,TX,9198.0
2012-03-06,WI,8620.0
2012-03-07,CA,13444.0
2012-03-07,TX,8623.0
2012-03-07,WI,6541.0
2012-03-08,CA,13510.0
2012-03-08,TX,8320.0
2012-03-08,WI,7929.0
2012-03-09,CA,14999.0
2012-03-09,TX,8464.0
2012-03-09,WI,8859.0
2012-03-10,CA,18693.0
2012-03-10,TX,11508.0
2012-03-10,WI,9358.0
2012-03-11,CA,19895.0
2012-03-11,TX,11973.0
2012-03-11,WI,8744.0
2012-03-12,CA,14208.0
2012-03-12,TX,10659.0
2012-03-12,WI,7634.0
2012-03-13,CA,12027.0
2012-03-13,TX,10424.0
2012-03-13,WI,6649.0
2012-03-14,CA,11442.0
2012-03-14,TX,9328.0
2012-03-14,WI,7071.0
2012-03-15,CA,12217.0
2012-03-15,TX,10192.0
2012-03-15,WI,8343.0
2012-03-16,CA,13203.0
2012-03-16,TX,9867.0
2012-03-16,WI,7881.0
2012-03-17,CA,18035.0
2012-03-17,TX,10571.0
2012-03-17,WI,9298.0
2012-03-18,CA,17657.0
2012-03-18,TX,11908.0
2012-03-18,WI,8129.0
2012-03-19,CA,13338.0
2012-03-19,TX,9190.0
2012-03-19,WI,6659.0
2012-03-20,CA,11847.0
2012-03-20,TX,7490.0
2012-03-20,WI,6196.0
2012-03-21,CA,11486.0
2012-03-21,TX,8107.0
2012-03-21,WI,6634.0
2012-03-22,CA,11851.0
2012-03-22,TX,8128.0
2012-03-22,WI,6036.0
2012-03-23,CA,13339.0
2012-03-23,TX,8995.0
2012-03-23,WI,6721.0
2012-03-24,CA,16871.0
2012-03-24,TX,11133.0
2012-03-24,WI,9085.0
2012-03-25,CA,18402.0
2012-03-25,TX,11664.0
2012-03-25,WI,7777.0
2012-03-26,CA,12909.0
2012-03-26,TX,8595.0
2012-03-26,WI,5678.0
2012-03-27,CA,10868.0
2012-03-27,TX,7899.0
2012-03-27,WI,5882.0
2012-03-28,CA,11820.0
2012-03-28,TX,7311.0
2012-03-28,WI,5652.0
2012-03-29,CA,10902.0
2012-03-29,TX,7304.0
2012-03-29,WI,5673.0
2012-03-30,CA,14468.0
2012-03-30,TX,9012.0
2012-03-30,WI,7252.0
2012-03-31,CA,17706.0
2012-03-31,TX,11017.0
2012-03-31,WI,9740.0
2012-04-01,CA,18364.0
2012-04-01,TX,13427.0
2012-04-01,WI,7992.0
2012-04-02,CA,14409.0
2012-04-02,TX,8717.0
2012-04-02,WI,8233.0
2012-04-03,CA,14685.0
2012-04-03,TX,10213.0
2012-04-03,WI,8135.0
2012-04-04,CA,13210.0
2012-04-04,TX,8372.0
2012-04-04,WI,6736.0
2012-04-05,CA,14080.0
2012-04-05,TX,9582.0
2012-04-05,WI,7706.0
2012-04-06,CA,16567.0
2012-04-06,TX,11741.0
2012-04-06,WI,9237.0
2012-04-07,CA,21332.0
2012-04-07,TX,14331.0
2012-04-07,WI,9975.0
2012-04-08,CA,16717.0
2012-04-08,TX,12377.0
2012-04-08,WI,7116.0
2012-04-09,CA,14798.0
2012-04-09,TX,9553.0
2012-04-09,WI,7642.0
2012-04-10,CA,13265.0
2012-04-10,TX,8757.0
2012-04-10,WI,6778.0
2012-04-11,CA,12768.0
2012-04-11,TX,9372.0
2012-04-11,WI,7435.0
2012-04-12,CA,11970.0
2012-04-12,TX,8998.0
2012-04-12,WI,7600.0
2012-04-13,CA,13809.0
2012-04-13,TX,10255.0
2012-04-13,WI,7874.0
2012-04-14,CA,17340.0
2012-04-14,TX,11717.0
2012-04-14,WI,9489.0
2012-04-15,CA,16661.0
2012-04-15,TX,13304.0
2012-04-15,WI,8742.0
2012-04-16,CA,12652.0
2012-04-16,TX,8285.0
2012-04-16,WI,6735.0
2012-04-17,CA,11179.0
2012-04-17,TX,8696.0
2012-04-17,WI,6192.0
2012-04-18,CA,11358.0
2012-04-18,TX,7849.0
2012-04-18,WI,5492.0
2012-04-19,CA,11805.0
2012-04-19,TX,8022.0
2012-04-19,WI,4997.0
2012-04-20,CA,13739.0
2012-04-20,TX,7946.0
2012-04-20,WI,6458.0
2012-04-21,CA,17336.0
2012-04-21,TX,10893.0
2012-04-21,WI,8479.0
2012-04-22,CA,17793.0
2012-04-22,TX,11660.0
2012-04-22,WI,7311.0
2012-04-23,CA,12217.0
2012-04-23,TX,8879.0
2012-04-23,WI,5574.0
2012-04-24,CA,11545.0
2012-04-24,TX,7727.0
2012-04-24,WI,5576.0
2012-04-25,CA,11052.0
2012-04-25,TX,7873.0
2012-04-25,WI,5523.0
2012-04-26,CA,11014.0
2012-04-26,TX,7832.0
2012-04-26,WI,5684.0
2012-04-27,CA,13571.0
2012-04-27,TX,8572.0
2012-04-27,WI,6834.0
2012-04-28,CA,16121.0
2012-04-28,TX,10820.0
2012-04-28,WI,8706.0
2012-04-29,CA,16904.0
2012-04-29,TX,11736.0
2012-04-29,WI,7484.0
2012-04-30,CA,12736.0
2012-04-30,TX,8617.0
2012-04-30,WI,6003.0
2012-05-01,CA,13593.0
2012-05-01,TX,9577.0
2012-05-01,WI,7120.0
2012-05-02,CA,12967.0
2012-05-02,TX,8471.0
2012-05-02,WI,7801.0
2012-05-03,CA,14081.0
2012-05-03,TX,10032.0
2012-05-03,WI,8846.0
2012-05-04,CA,14797.0
2012-05-04,TX,9702.0
2012-05-04,WI,8433.0
2012-05-05,CA,16234.0
2012-05-05,TX,12783.0
2012-05-05,WI,10184.0
2012-05-06,CA,18559.0
2012-05-06,TX,13623.0
2012-05-06,WI,9347.0
2012-05-07,CA,15317.0
2012-05-07,TX,11079.0
2012-05-07,WI,7081.0
2012-05-08,CA,14245.0
2012-05-08,TX,8512.0
2012-05-08,WI,7676.0
2012-05-09,CA,13234.0
2012-05-09,TX,9165.0
2012-05-09,WI,7805.0
2012-05-10,CA,13339.0
2012-05-10,TX,8095.0
2012-05-10,WI,6730.0
2012-05-11,CA,14784.0
2012-05-11,TX,9271.0
2012-05-11,WI,8759.0
2012-05-12,CA,17860.0
2012-05-12,TX,12271.0
2012-05-12,WI,10741.0
2012-05-13,CA,14807.0
2012-05-13,TX,11677.0
2012-05-13,WI,7285.0
2012-05-14,CA,13120.0
2012-05-14,TX,9793.0
2012-05-14,WI,8670.0
2012-05-15,CA,13144.0
2012-05-15,TX,9832.0
2012-05-15,WI,8782.0
2012-05-16,CA,12590.0
2012-05-16,TX,8694.0
2012-05-16,WI,7393.0
2012-05-17,CA,12219.0
2012-05-17,TX,8195.0
2012-05-17,WI,6909.0
2012-05-18,CA,14797.0
2012-05-18,TX,9440.0
2012-05-18,WI,8074.0
2012-05-19,CA,17400.0
2012-05-19,TX,11211.0
2012-05-19,WI,9318.0
2012-05-20,CA,18147.0
2012-05-20,TX,12453.0
2012-05-20,WI,8914.0
2012-05-21,CA,13282.0
2012-05-21,TX,8744.0
2012-05-21,WI,6779.0
2012-05-22,CA,11964.0
2012-05-22,TX,8943.0
2012-05-22,WI,6595.0
2012-05-23,CA,11560.0
2012-05-23,TX,8299.0
2012-05-23,WI,6764.0
2012-05-24,CA,12118.0
2012-05-24,TX,8841.0
2012-05-24,WI,7004.0
2012-05-25,CA,14411.0
2012-05-25,TX,9786.0
2012-05-25,WI,8600.0
2012-05-26,CA,15753.0
2012-05-26,TX,11905.0
2012-05-26,WI,9581.0
2012-05-27,CA,14766.0
2012-05-27,TX,11382.0
2012-05-27,WI,7705.0
2012-05-28,CA,14997.0
2012-05-28,TX,11254.0
2012-05-28,WI,7156.0
2012-05-29,CA,12934.0
2012-05-29,TX,9172.0
2012-05-29,WI,6514.0
2012-05-30,CA,12078.0
2012-05-30,TX,8441.0
2012-05-30,WI,6631.0
2012-05-31,CA,13501.0
2012-05-31,TX,8090.0
2012-05-31,WI,7218.0
2012-06-01,CA,16806.0
2012-06-01,TX,12246.0
2012-06-01,WI,10477.0
2012-06-02,CA,19460.0
2012-06-02,TX,12716.0
2012-06-02,WI,12767.0
2012-06-03,CA,19136.0
2012-06-03,TX,13271.0
2012-06-03,WI,11503.0
2012-06-04,CA,14681.0
2012-06-04,TX,10216.0
2012-06-04,WI,8397.0
2012-06-05,CA,14299.0
2012-06-05,TX,10210.0
2012-06-05,WI,9497.0
2012-06-06,CA,13663.0
2012-06-06,TX,10184.0
2012-06-06,WI,9740.0
2012-06-07,CA,14102.0
2012-06-07,TX,10584.0
2012-06-07,WI,7849.0
2012-06-08,CA,15783.0
2012-06-08,TX,10007.0
2012-06-08,WI,11111.0
2012-06-09,CA,17841.0
2012-06-09,TX,12964.0
2012-06-09,WI,12504.0
2012-06-10,CA,20274.0
2012-06-10,TX,13861.0
2012-06-10,WI,10809.0
2012-06-11,CA,16775.0
2012-06-11,TX,12000.0
2012-06-11,WI,10861.0
2012-06-12,CA,14676.0
2012-06-12,TX,10051.0
2012-06-12,WI,10347.0
2012-06-13,CA,13940.0
2012-06-13,TX,10428.0
2012-06-13,WI,8562.0
2012-06-14,CA,14393.0
2012-06-14,TX,9470.0
2012-06-14,WI,9919.0
2012-06-15,CA,17087.0
2012-06-15,TX,12276.0
2012-06-15,WI,12435.0
2012-06-16,CA,19531.0
2012-06-16,TX,13073.0
2012-06-16,WI,11834.0
2012-06-17,CA,17345.0
2012-06-17,TX,12530.0
2012-06-17,WI,9164.0
2012-06-18,CA,15141.0
2012-06-18,TX,10337.0
2012-06-18,WI,8622.0
2012-06-19,CA,14078.0
2012-06-19,TX,8837.0
2012-06-19,WI,9052.0
2012-06-20,CA,13617.0
2012-06-20,TX,9277.0
2012-06-20,WI,8574.0
2012-06-21,CA,13504.0
2012-06-21,TX,8936.0
2012-06-21,WI,8324.0
2012-06-22,CA,16055.0
2012-06-22,TX,10678.0
2012-06-22,WI,9744.0
2012-06-23,CA,17793.0
2012-06-23,TX,12009.0
2012-06-23,WI,10208.0
2012-06-24,CA,18336.0
2012-06-24,TX,12518.0
2012-06-24,WI,9655.0
2012-06-25,CA,13793.0
2012-06-25,TX,10251.0
2012-06-25,WI,7803.0
2012-06-26,CA,12368.0
2012-06-26,TX,9153.0
2012-06-26,WI,7850.0
2012-06-27,CA,12521.0
2012-06-27,TX,8784.0
2012-06-27,WI,7580.0
2012-06-28,CA,13366.0
2012-06-28,TX,8339.0
2012-06-28,WI,7880.0
2012-06-29,CA,15521.0
2012-06-29,TX,10385.0
2012-06-29,WI,10471.0
2012-06-30,CA,17961.0
2012-06-30,TX,11189.0
2012-06-30,WI,11444.0
2012-07-01,CA,18577.0
2012-07-01,TX,12257.0
2012-07-01,WI,9865.0
2012-07-02,CA,15238.0
2012-07-02,TX,9544.0
2012-07-02,WI,11081.0
2012-07-03,CA,16147.0
2012-07-03,TX,10825.0
2012-07-03,WI,12570.0
2012-07-04,CA,13944.0
2012-07-04,TX,9860.0
2012-07-04,WI,8852.0
2012-07-05,CA,13675.0
2012-07-05,TX,9626.0
2012-07-05,WI,11107.0
2012-07-06,CA,16184.0
2012-07-06,TX,11319.0
2012-07-06,WI,12488.0
2012-07-07,CA,17614.0
2012-07-07,TX,12879.0
2012-07-07,WI,10938.0
2012-07-08,CA,19172.0
2012-07-08,TX,11795.0
2012-07-08,WI,11705.0
2012-07-09,CA,15720.0
2012-07-09,TX,9576.0
2012-07-09,WI,10474.0
2012-07-10,CA,15098.0
2012-07-10,TX,8763.0
2012-07-10,WI,8726.0
2012-07-11,CA,13924.0
2012-07-11,TX,9426.0
2012-07-11,WI,9722.0
2012-07-12,CA,13841.0
2012-07-12,TX,9163.0
2012-07-12,WI,10073.0
2012-07-13,CA,15643.0
2012-07-13,TX,10867.0
2012-07-13,WI,10072.0
2012-07-14,CA,17819.0
2012-07-14,TX,12206.0
2012-07-14,WI,12323.0
2012-07-15,CA,18103.0
2012-07-15,TX,13205.0
2012-07-15,WI,12381.0
2012-07-16,CA,14147.0
2012-07-16,TX,9364.0
2012-07-16,WI,9509.0
2012-07-17,CA,13532.0
2012-07-17,TX,8462.0
2012-07-17,WI,8424.0
2012-07-18,CA,12834.0
2012-07-18,TX,8374.0
2012-07-18,WI,7708.0
2012-07-19,CA,14045.0
2012-07-19,TX,9051.0
2012-07-19,WI,7768.0
2012-07-20,CA,15803.0
2012-07-20,TX,10581.0
2012-07-20,WI,9018.0
2012-07-21,CA,17811.0
2012-07-21,TX,11633.0
2012-07-21,WI,10100.0
2012-07-22,CA,18734.0
2012-07-22,TX,12342.0
2012-07-22,WI,8876.0
2012-07-23,CA,14194.0
2012-07-23,TX,8742.0
2012-07-23,WI,7928.0
2012-07-24,CA,13219.0
2012-07-24,TX,8656.0
2012-07-24,WI,7604.0
2012-07-25,CA,12805.0
2012-07-25,TX,8142.0
2012-07-25,WI,7407.0
2012-07-26,CA,13096.0
2012-07-26,TX,8255.0
2012-07-26,WI,7187.0
2012-07-27,CA,14101.0
2012-07-27,TX,9333.0
2012-07-27,WI,8406.0
2012-07-28,CA,15373.0
2012-07-28,TX,10809.0
2012-07-28,WI,8406.0
2012-07-29,CA,16011.0
2012-07-29,TX,11602.0
2012-07-29,WI,8534.0
2012-07-30,CA,12750.0
2012-07-30,TX,8683.0
2012-07-30,WI,7500.0
2012-07-31,CA,13568.0
2012-07-31,TX,8606.0
2012-07-31,WI,7357.0
2012-08-01,CA,14121.0
2012-08-01,TX,10608.0
2012-08-01,WI,9241.0
2012-08-02,CA,15275.0
2012-08-02,TX,9864.0
2012-08-02,WI,10121.0
2012-08-03,CA,16593.0
2012-08-03,TX,11185.0
2012-08-03,WI,11733.0
2012-08-04,CA,18433.0
2012-08-04,TX,12626.0
2012-08-04,WI,10217.0
2012-08-05,CA,19272.0
2012-08-05,TX,12506.0
2012-08-05,WI,11231.0
2012-08-06,CA,16003.0
2012-08-06,TX,11093.0
2012-08-06,WI,9928.0
2012-08-07,CA,14359.0
2012-08-07,TX,10129.0
2012-08-07,WI,7906.0
2012-08-08,CA,14237.0
2012-08-08,TX,8853.0
2012-08-08,WI,9211.0
2012-08-09,CA,14908.0
2012-08-09,TX,10141.0
2012-08-09,WI,9959.0
2012-08-10,CA,16846.0
2012-08-10,TX,9842.0
2012-08-10,WI,9777.0
2012-08-11,CA,19618.0
2012-08-11,TX,13363.0
2012-08-11,WI,11100.0
2012-08-12,CA,19675.0
2012-08-12,TX,14274.0
2012-08-12,WI,11849.0
2012-08-13,CA,15647.0
2012-08-13,TX,11784.0
2012-08-13,WI,8599.0
2012-08-14,CA,15103.0
2012-08-14,TX,9529.0
2012-08-14,WI,9680.0
2012-08-15,CA,14431.0
2012-08-15,TX,10688.0
2012-08-15,WI,10378.0
2012-08-16,CA,14885.0
2012-08-16,TX,10244.0
2012-08-16,WI,9276.0
2012-08-17,CA,15667.0
2012-08-17,TX,10706.0
2012-08-17,WI,9084.0
2012-08-18,CA,19446.0
2012-08-18,TX,11742.0
2012-08-18,WI,10333.0
2012-08-19,CA,20637.0
2012-08-19,TX,13269.0
2012-08-19,WI,9458.0
2012-08-20,CA,14856.0
2012-08-20,TX,9809.0
2012-08-20,WI,7745.0
2012-08-21,CA,13795.0
2012-08-21,TX,8754.0
2012-08-21,WI,7657.0
2012-08-22,CA,13279.0
2012-08-22,TX,8666.0
2012-08-22,WI,6977.0
2012-08-23,CA,12454.0
2012-08-23,TX,8916.0
2012-08-23,WI,7182.0
2012-08-24,CA,14717.0
2012-08-24,TX,9910.0
2012-08-24,WI,8417.0
2012-08-25,CA,17991.0
2012-08-25,TX,12399.0
2012-08-25,WI,9574.0
2012-08-26,CA,18447.0
2012-08-26,TX,13402.0
2012-08-26,WI,9172.0
2012-08-27,CA,13487.0
2012-08-27,TX,9860.0
2012-08-27,WI,7663.0
2012-08-28,CA,12446.0
2012-08-28,TX,8626.0
2012-08-28,WI,7400.0
2012-08-29,CA,12216.0
2012-08-29,TX,7822.0
2012-08-29,WI,7063.0
2012-08-30,CA,12468.0
2012-08-30,TX,8389.0
2012-08-30,WI,7446.0
2012-08-31,CA,15594.0
2012-08-31,TX,10350.0
2012-08-31,WI,11148.0
2012-09-01,CA,19396.0
2012-09-01,TX,13998.0
2012-09-01,WI,11236.0
2012-09-02,CA,18287.0
2012-09-02,TX,12397.0
2012-09-02,WI,12135.0
2012-09-03,CA,19074.0
2012-09-03,TX,13484.0
2012-09-03,WI,11967.0
2012-09-04,CA,14368.0
2012-09-04,TX,9054.0
2012-09-04,WI,8457.0
2012-09-05,CA,13105.0
2012-09-05,TX,9408.0
2012-09-05,WI,9341.0
2012-09-06,CA,13466.0
2012-09-06,TX,9868.0
2012-09-06,WI,9241.0
2012-09-07,CA,15010.0
2012-09-07,TX,11088.0
2012-09-07,WI,8677.0
2012-09-08,CA,18574.0
2012-09-08,TX,12389.0
2012-09-08,WI,12255.0
2012-09-09,CA,20447.0
2012-09-09,TX,13874.0
2012-09-09,WI,12328.0
2012-09-10,CA,15467.0
2012-09-10,TX,9698.0
2012-09-10,WI,7807.0
2012-09-11,CA,13975.0
2012-09-11,TX,9248.0
2012-09-11,WI,9147.0
2012-09-12,CA,12376.0
2012-09-12,TX,9088.0
2012-09-12,WI,9554.0
2012-09-13,CA,13077.0
2012-09-13,TX,9025.0
2012-09-13,WI,8040.0
2012-09-14,CA,14995.0
2012-09-14,TX,10174.0
2012-09-14,WI,11190.0
2012-09-15,CA,18557.0
2012-09-15,TX,13821.0
2012-09-15,WI,13581.0
2012-09-16,CA,19480.0
2012-09-16,TX,13502.0
2012-09-16,WI,11304.0
2012-09-17,CA,13539.0
2012-09-17,TX,10041.0
2012-09-17,WI,8280.0
2012-09-18,CA,12917.0
2012-09-18,TX,8364.0
2012-09-18,WI,7995.0
2012-09-19,CA,11513.0
2012-09-19,TX,8221.0
2012-09-19,WI,7331.0
2012-09-20,CA,12446.0
2012-09-20,TX,8486.0
2012-09-20,WI,7625.0
2012-09-21,CA,14819.0
2012-09-21,TX,9852.0
2012-09-21,WI,8963.0
2012-09-22,CA,18583.0
2012-09-22,TX,12772.0
2012-09-22,WI,10534.0
2012-09-23,CA,18358.0
2012-09-23,TX,13063.0
2012-09-23,WI,9941.0
2012-09-24,CA,13141.0
2012-09-24,TX,9124.0
2012-09-24,WI,6911.0
2012-09-25,CA,12357.0
2012-09-25,TX,8552.0
2012-09-25,WI,7070.0
2012-09-26,CA,11735.0
2012-09-26,TX,8337.0
2012-09-26,WI,6860.0
2012-09-27,CA,12002.0
2012-09-27,TX,8238.0
2012-09-27,WI,6991.0
2012-09-28,CA,14550.0
2012-09-28,TX,9331.0
2012-09-28,WI,8775.0
2012-09-29,CA,18164.0
2012-09-29,TX,11862.0
2012-09-29,WI,10955.0
2012-09-30,CA,18310.0
2012-09-30,TX,12086.0
2012-09-30,WI,9340.0
2012-10-01,CA,15728.0
2012-10-01,TX,11017.0
2012-10-01,WI,8096.0
2012-10-02,CA,15113.0
2012-10-02,TX,9059.0
2012-10-02,WI,9658.0
2012-10-03,CA,14297.0
2012-10-03,TX,9821.0
2012-10-03,WI,10102.0
2012-10-04,CA,13337.0
2012-10-04,TX,8576.0
2012-10-04,WI,8162.0
2012-10-05,CA,14559.0
2012-10-05,TX,10156.0
2012-10-05,WI,9873.0
2012-10-06,CA,18576.0
2012-10-06,TX,12825.0
2012-10-06,WI,12639.0
2012-10-07,CA,18997.0
2012-10-07,TX,13041.0
2012-10-07,WI,9834.0
2012-10-08,CA,15393.0
2012-10-08,TX,9386.0
2012-10-08,WI,9011.0
2012-10-09,CA,13502.0
2012-10-09,TX,9538.0
2012-10-09,WI,9255.0
2012-10-10,CA,12974.0
2012-10-10,TX,8919.0
2012-10-10,WI,8076.0
2012-10-11,CA,11826.0
